id,label
0_1877_2_helmet,0
1_4022_2_head,1
1_2875_2_head,1
1_7699_3_head,1
0_1822_2_helmet,0
1_1522_2_head,1
0_1320_3_helmet,0
0_400_2_helmet,0
0_849_1_helmet,0
1_2686_2_head,1
1_3814_2_head,1
0_455_2_helmet,0
0_2830_3_helmet,0
1_8275_3_head,1
1_1147_1_head,1
1_4740_2_head,1
0_417_1_helmet,0
1_2399_2_head,1
1_3847_head,1
1_4022_3_head,1
0_442_1_helmet,0
1_1940_head,1
1_3907_head,1
0_5840_3_helmet,0
1_3597_head,1
1_7379_3_head,1
1_3307_2_head,1
1_6165_3_head,1
0_5815_3_helmet,0
1_2539_head,1
0_1147_2_helmet,0
1_1953_2_head,1
1_7666_3_head,1
1_2404_2_head,1
0_1112_2_helmet,0
0_3455_3_helmet,0
0_179_1_helmet,0
0_2155_3_helmet,0
1_3307_3_head,1
0_3400_3_helmet,0
1_2679_2_head,1
0_191_2_helmet,0
0_2100_3_helmet,0
0_667_3_helmet,0
0_6350_3_helmet,0
1_3618_3_head,1
0_698_3_helmet,0
0_186_1_helmet,0
0_6305_3_helmet,0
1_2366_2_head,1
1_6318_3_head,1
1_1953_3_head,1
1_2433_3_head,1
0_1663_2_helmet,0
0_1195_3_helmet,0
1_2351_2_head,1
1_4788_2_head,1
0_4690_3_helmet,0
1_4297_2_head,1
1_2351_3_head,1
0_7174_3_helmet,0
0_6880_3_helmet,0
1_1964_2_head,1
1_2433_2_head,1
0_6421_3_helmet,0
0_2671_3_helmet,0
1_3452_3_head,1
1_4297_3_head,1
0_2624_3_helmet,0
1_3330_2_head,1
0_608_1_helmet,0
0_3324_3_helmet,0
1_6152_3_head,1
1_1797_3_head,1
1_2510_3_head,1
0_1048_3_helmet,0
0_1741_2_helmet,0
1_3213_3_head,1
0_1714_2_helmet,0
1_105_3_head,1
1_2272_3_head,1
0_2706_3_helmet,0
0_797_2_helmet,0
0_3206_3_helmet,0
1_3213_2_head,1
0_768_2_helmet,0
0_7056_3_helmet,0
0_6556_3_helmet,0
1_4858_2_head,1
0_7162__helmet,0
0_6503_3_helmet,0
0_780_1_helmet,0
1_4364_head,1
0_1793_3_helmet,0
1_6046_3_head,1
1_3224_2_head,1
1_1683_3_head,1
0_1065_2_helmet,0
0_5569_3_helmet,0
0_1030_2_helmet,0
1_6559_3_head,1
0_5937_3_helmet,0
1_3059_3_head,1
1_2245_3_head,1
1_5480_3_head,1
1_6724_3_head,1
1_7538_3_head,1
1_3546_2_head,1
0_6272_3_helmet,0
0_3929_3_helmet,0
1_4383_2_head,1
1_3224_3_head,1
1_4365_head,1
0_6227_3_helmet,0
0_2088_3_helmet,0
0_710_3_helmet,0
1_7027_3_head,1
1_3059_2_head,1
0_2077_3_helmet,0
0_3983_3_helmet,0
0_4119_3_helmet,0
0_5419_3_helmet,0
1_2466_3_head,1
0_1140_2_helmet,0
1_711_3_head,1
1_3118_2_head,1
1_7166_3_head,1
0_1115_2_helmet,0
0_5847_3_helmet,0
0_5812_3_helmet,0
0_1649_3_helmet,0
1_3889_2_head,1
1_1931_2_head,1
0_6357_3_helmet,0
0_169_2_helmet,0
0_6302_3_helmet,0
0_181_1_helmet,0
1_7604_3_head,1
1_6418_3_head,1
1_2466_2_head,1
0_3859_3_helmet,0
0_635_3_helmet,0
1_3407_3_head,1
0_2152_3_helmet,0
1_3889_3_head,1
0_660_3_helmet,0
1_3365_2_head,1
0_196_2_helmet,0
1_6107_3_head,1
1_2179_2_head,1
1_3430_3_head,1
1_4919_2_head,1
1_4597_2_head,1
1_4190_head,1
1_3352_2_head,1
1_1588_2_head,1
1_1906_2_head,1
1_2299_head,1
0_1192_3_helmet,0
0_1664_2_helmet,0
0_5208__helmet,0
0_1631_2_helmet,0
1_7633_3_head,1
1_2451_2_head,1
1_4191_head,1
1_3050_head,1
1_4597_3_head,1
0_2676_3_helmet,0
0_3376_3_helmet,0
1_3430_2_head,1
0_2623_3_helmet,0
0_6887_3_helmet,0
0_6662__helmet,0
1_1906_3_head,1
1_2298_head,1
0_618_2_helmet,0
0_2689_3_helmet,0
1_7151_3_head,1
0_6426_3_helmet,0
1_2333_2_head,1
0_3389_3_helmet,0
0_1746_2_helmet,0
1_3505_head,1
1_3995_head,1
0_1713_2_helmet,0
1_3513_3_head,1
1_6982_3_head,1
1_2572_2_head,1
0_7051_3_helmet,0
0_6551_3_helmet,0
1_6771_3_head,1
0_7004_3_helmet,0
0_787_1_helmet,0
0_2754_3_helmet,0
0_3254_3_helmet,0
0_778_1_helmet,0
1_7072_3_head,1
0_790_2_helmet,0
0_2701_3_helmet,0
0_3201_3_helmet,0
1_632_3_head,1
1_6259_3_head,1
0_5965_3_helmet,0
1_5380_3_head,1
1_2545_3_head,1
1_2303_head,1
0_1062_2_helmet,0
1_6746_3_head,1
1_2738_2_head,1
0_1794_3_helmet,0
1_3524_2_head,1
1_4483_3_head,1
0_1037_2_helmet,0
1_2165_head,1
0_3570_3_helmet,0
1_150_3_head,1
1_2545_2_head,1
0_717_3_helmet,0
1_3759_2_head,1
1_7727_3_head,1
0_2025_3_helmet,0
0_742_3_helmet,0
1_1284_1_head,1
0_6275_3_helmet,0
1_6024_3_head,1
1_2164_head,1
1_3246_2_head,1
1_7238_3_head,1
0_6220_3_helmet,0
1_2302_head,1
1_3524_3_head,1
0_4465_3_helmet,0
1_7814_3_head,1
0_5165_3_helmet,0
1_3386_3_head,1
0_1469_2_helmet,0
0_1360_3_helmet,0
1_6399_3_head,1
1_4647_head,1
1_7185_3_head,1
0_1862_2_helmet,0
0_1335_3_helmet,0
1_4421_head,1
1_3386_2_head,1
0_3184_3_helmet,0
0_2870_3_helmet,0
0_2484_3_helmet,0
0_415_2_helmet,0
1_4543_2_head,1
0_2825_3_helmet,0
0_809_1_helmet,0
0_440_2_helmet,0
1_2485_2_head,1
1_3971_head,1
0_349_3_helmet,0
0_402_1_helmet,0
1_4420_head,1
0_6681_3_helmet,0
0_457_1_helmet,0
1_5522_3_head,1
0_1444_3_helmet,0
0_5641_3_helmet,0
0_4341_3_helmet,0
0_1318_2_helmet,0
1_1716_3_head,1
0_5614_3_helmet,0
0_5626__helmet,0
1_4216_3_head,1
0_7091__helmet,0
0_899_3_helmet,0
0_326_1_helmet,0
1_4709_2_head,1
0_438_3_helmet,0
0_373_1_helmet,0
1_7823_3_head,1
0_331_2_helmet,0
1_1074_3_head,1
1_4216_2_head,1
0_866_3_helmet,0
0_492_3_helmet,0
0_364_2_helmet,0
1_8162_3_head,1
1_1250_1_head,1
0_5763_3_helmet,0
1_1448_2_head,1
0_1599_3_helmet,0
0_4236_3_helmet,0
1_184_3_head,1
0_1290_2_helmet,0
1_5129_3_head,1
0_1566_3_helmet,0
1_3292_2_head,1
1_4457_2_head,1
0_1533_3_helmet,0
0_213_2_helmet,0
0_2282_3_helmet,0
1_5354_3_head,1
0_246_2_helmet,0
0_944_3_helmet,0
0_204_1_helmet,0
1_3292_3_head,1
1_4457_3_head,1
0_251_1_helmet,0
1_6792_3_head,1
1_4335_2_head,1
1_8328_3_head,1
1_1602_2_head,1
0_4919_3_helmet,0
1_3949_2_head,1
0_1217_3_helmet,0
1_4302_2_head,1
1_2928_3_head,1
1_4175_head,1
0_5047_3_helmet,0
0_4512_3_helmet,0
0_5012_3_helmet,0
0_969_2_helmet,0
1_958_1_head,1
0_520_1_helmet,0
0_575_1_helmet,0
1_4460_2_head,1
1_1267_1_head,1
0_537_2_helmet,0
1_5401_3_head,1
0_6167__helmet,0
0_2907_3_helmet,0
0_996_2_helmet,0
1_2928_2_head,1
0_562_2_helmet,0
1_4174_head,1
0_294_3_helmet,0
1_2620_head,1
0_1865_2_helmet,0
0_1491_2_helmet,0
1_6499_3_head,1
0_1367_3_helmet,0
1_6817_3_head,1
1_2869_2_head,1
1_5540_3_head,1
1_3199_3_head,1
0_1332_3_helmet,0
1_1326_1_head,1
1_8014_3_head,1
1_2385_3_head,1
1_963_3_head,1
1_6186_3_head,1
1_4243_3_head,1
1_4529_head,1
0_1398_3_helmet,0
1_3808_3_head,1
1_3878_head,1
0_6686_3_helmet,0
0_3129_3_helmet,0
0_405_1_helmet,0
0_2429_3_helmet,0
1_2385_2_head,1
0_819_2_helmet,0
0_450_1_helmet,0
1_5222_3_head,1
0_2877_3_helmet,0
1_4528_head,1
0_412_2_helmet,0
0_2483_3_helmet,0
1_3808_2_head,1
1_3486_2_head,1
1_4521_3_head,1
0_2822_3_helmet,0
0_447_2_helmet,0
0_5646_3_helmet,0
0_4346_3_helmet,0
1_4998_3_head,1
0_5613_3_helmet,0
0_4313_3_helmet,0
1_4009_3_head,1
1_5215_3_head,1
1_4381_head,1
0_1416_3_helmet,0
1_954_3_head,1
0_336_2_helmet,0
0_6108_3_helmet,0
1_4516_2_head,1
0_834_3_helmet,0
0_363_2_helmet,0
1_5068_3_head,1
0_495_3_helmet,0
1_4009_2_head,1
0_321_1_helmet,0
1_4380_head,1
1_1987_2_head,1
0_374_1_helmet,0
0_3658_3_helmet,0
1_1311_1_head,1
1_8023_3_head,1
0_1995_3_helmet,0
1_4435_3_head,1
0_1561_3_helmet,0
0_1297_2_helmet,0
1_4357_2_head,1
0_1534_3_helmet,0
1_3592_2_head,1
1_1348_2_head,1
0_5764_3_helmet,0
1_3714_head,1
1_4648_2_head,1
0_1268_2_helmet,0
1_3592_3_head,1
0_203_1_helmet,0
1_4435_2_head,1
1_1657_3_head,1
1_6092_3_head,1
0_256_1_helmet,0
1_3573_head,1
1_4648_3_head,1
0_2285_3_helmet,0
1_8100_3_head,1
0_214_2_helmet,0
0_3785_3_helmet,0
0_241_2_helmet,0
1_6903_3_head,1
0_5040_3_helmet,0
1_1205_1_head,1
1_8137_3_head,1
1_2112_head,1
0_1519_2_helmet,0
0_5015_3_helmet,0
1_6934_3_head,1
0_1245_3_helmet,0
1_4360_3_head,1
1_8428_3_head,1
1_5301_3_head,1
0_530_2_helmet,0
0_293_3_helmet,0
1_2113_head,1
0_991_2_helmet,0
0_565_2_helmet,0
1_4402_3_head,1
0_527_1_helmet,0
1_1078_1_head,1
0_239_3_helmet,0
1_1102_3_head,1
0_572_1_helmet,0
1_3727_2_head,1
1_7759_3_head,1
0_5925_3_helmet,0
1_2259_3_head,1
0_1088_2_helmet,0
1_87_3_head,1
1_2024_2_head,1
0_1781_3_helmet,0
1_7246_3_head,1
0_1077_2_helmet,0
1_4873_2_head,1
1_2053_head,1
0_1022_2_helmet,0
1_5183_3_head,1
0_702_3_helmet,0
1_4680_2_head,1
0_3565_3_helmet,0
1_3727_3_head,1
0_757_3_helmet,0
1_1380_2_head,1
1_2052_head,1
1_2746_2_head,1
0_6260_3_helmet,0
1_1087_1_head,1
1_4873_3_head,1
0_6235_3_helmet,0
1_2771_2_head,1
0_1753_2_helmet,0
1_8382_3_head,1
0_1706_2_helmet,0
1_6210_3_head,1
1_3072_2_head,1
1_3710_3_head,1
1_2013_2_head,1
1_406_3_head,1
1_4844_2_head,1
0_7044_3_helmet,0
1_2771_3_head,1
0_6511_3_helmet,0
1_3432_head,1
0_792_1_helmet,0
0_7011_3_helmet,0
1_6572_3_head,1
1_2982_2_head,1
1_3710_2_head,1
1_119_3_head,1
0_3241_3_helmet,0
0_738_1_helmet,0
0_2714_3_helmet,0
0_785_2_helmet,0
1_5825_3_head,1
1_1193_1_head,1
0_4682_3_helmet,0
1_4967_3_head,1
1_7430_3_head,1
1_2652_2_head,1
1_247_3_head,1
0_1671_2_helmet,0
0_1187_3_helmet,0
1_4794_2_head,1
1_1978_3_head,1
1_5097_3_head,1
0_3336_3_helmet,0
1_7352_3_head,1
0_2636_3_helmet,0
0_6466_3_helmet,0
0_658_2_helmet,0
0_6892_3_helmet,0
1_1978_2_head,1
1_5588_3_head,1
0_7133_3_helmet,0
0_1155_2_helmet,0
1_3939_head,1
1_5931_3_head,1
1_3604_2_head,1
0_1100_2_helmet,0
1_2896_2_head,1
1_2418_2_head,1
0_5459_3_helmet,0
0_5852_3_helmet,0
0_1609_3_helmet,0
0_5807_3_helmet,0
1_2896_3_head,1
1_2418_3_head,1
1_3166_2_head,1
1_7118_3_head,1
1_6304_3_head,1
0_194_1_helmet,0
1_4469_head,1
1_2107_3_head,1
1_4950_3_head,1
0_183_2_helmet,0
0_2112_3_helmet,0
1_7889_3_head,1
0_3412_3_helmet,0
0_675_3_helmet,0
0_1070_2_helmet,0
1_2724_2_head,1
1_4252_head,1
0_4029_3_helmet,0
1_3538_2_head,1
0_1025_2_helmet,0
1_5683_3_head,1
0_5988_3_helmet,0
1_6245_3_head,1
0_4083_3_helmet,0
1_3027_2_head,1
1_4180_3_head,1
1_3745_3_head,1
1_2559_3_head,1
0_1779_3_helmet,0
0_5922_3_helmet,0
1_4035_head,1
1_4811_2_head,1
1_2046_2_head,1
1_6038_3_head,1
0_3969_3_helmet,0
0_6139__helmet,0
1_4253_head,1
1_6527_3_head,1
0_705_3_helmet,0
0_6298_3_helmet,0
1_1480_2_head,1
1_3027_3_head,1
0_750_3_helmet,0
1_1298_1_head,1
1_6510_3_head,1
0_1008_3_helmet,0
1_3772_2_head,1
1_3010_3_head,1
1_464_3_head,1
0_1754_2_helmet,0
1_4826_2_head,1
1_2071_2_head,1
1_7213_3_head,1
1_2595_head,1
0_3451__helmet,0
1_3981_3_head,1
1_2713_3_head,1
1_990_1_head,1
0_3246_3_helmet,0
1_1839_3_head,1
0_2746_3_helmet,0
1_3010_2_head,1
0_782_2_helmet,0
0_6948_3_helmet,0
0_6543_3_helmet,0
1_2713_2_head,1
0_795_1_helmet,0
0_6516_3_helmet,0
0_7016_3_helmet,0
0_728_2_helmet,0
1_2071_3_head,1
0_1180_3_helmet,0
1_1594_2_head,1
0_1676_2_helmet,0
0_5328__helmet,0
1_3651_2_head,1
0_1623_2_helmet,0
1_6433_3_head,1
0_5385_3_helmet,0
1_4905_2_head,1
0_1689_2_helmet,0
1_5288_3_head,1
0_6461_3_helmet,0
0_6895_3_helmet,0
1_3133_2_head,1
0_6212__helmet,0
0_7134_3_helmet,0
1_6351_3_head,1
1_3208_head,1
0_648_1_helmet,0
0_3364_3_helmet,0
0_3331_3_helmet,0
0_2631_3_helmet,0
1_2630_2_head,1
0_5855_3_helmet,0
1_2165_3_head,1
1_3379_3_head,1
0_5800_3_helmet,0
1_212_3_head,1
1_2607_2_head,1
1_6679_3_head,1
0_1152_2_helmet,0
1_3666_3_head,1
0_1107_2_helmet,0
1_3104_2_head,1
1_2318_2_head,1
1_6366_3_head,1
0_627_3_helmet,0
1_2607_3_head,1
0_3440_3_helmet,0
0_672_3_helmet,0
0_184_2_helmet,0
1_7307_3_head,1
1_3379_2_head,1
0_6345_3_helmet,0
1_3104_3_head,1
1_7618_3_head,1
1_3666_2_head,1
0_193_1_helmet,0
1_6404_3_head,1
0_266_3_helmet,0
0_590_2_helmet,0
0_3001_3_helmet,0
0_964_2_helmet,0
1_522_3_head,1
0_233_3_helmet,0
0_2554_3_helmet,0
0_3054_3_helmet,0
0_578_1_helmet,0
0_931_2_helmet,0
1_3156_3_head,1
0_587_1_helmet,0
0_299_3_helmet,0
1_2428_2_head,1
1_3634_2_head,1
0_6751_3_helmet,0
1_4960_3_head,1
1_2655_2_head,1
1_7437_3_head,1
0_1513_2_helmet,0
1_2428_3_head,1
1_4793_2_head,1
1_6334_3_head,1
1_3156_2_head,1
1_3603_3_head,1
1_1948_3_head,1
1_768_3_head,1
0_949_3_helmet,0
1_4369_head,1
0_542_3_helmet,0
0_209_1_helmet,0
0_517_3_helmet,0
1_2662_2_head,1
1_2206_head,1
0_2270_3_helmet,0
1_4368_head,1
1_1948_2_head,1
1_5936_3_head,1
0_1237_2_helmet,0
0_1594_3_helmet,0
1_2891_2_head,1
1_3603_2_head,1
0_1262_2_helmet,0
1_2207_head,1
0_1220_1_helmet,0
0_5791_3_helmet,0
1_4687_2_head,1
0_396_2_helmet,0
1_3042_2_head,1
0_894_3_helmet,0
1_1387_2_head,1
0_3652_3_helmet,0
0_2352_3_helmet,0
0_435_3_helmet,0
1_3720_3_head,1
0_381_1_helmet,0
1_2741_2_head,1
1_4874_3_head,1
0_369_2_helmet,0
1_1080_1_head,1
1_2023_3_head,1
1_129_3_head,1
0_1449_3_helmet,0
1_6542_3_head,1
0_1357_1_helmet,0
1_3042_3_head,1
1_4874_2_head,1
0_1315_2_helmet,0
1_2535_head,1
1_7241_3_head,1
0_1817_3_helmet,0
1_2023_2_head,1
1_4398_3_head,1
0_4319_3_helmet,0
1_2741_3_head,1
0_1842_3_helmet,0
1_4843_2_head,1
0_418_2_helmet,0
0_2489_3_helmet,0
0_851_1_helmet,0
0_3189_3_helmet,0
1_4095_head,1
1_2014_2_head,1
0_804_1_helmet,0
1_2776_3_head,1
0_846_2_helmet,0
1_3717_2_head,1
1_7769_3_head,1
0_344_3_helmet,0
1_2985_2_head,1
0_813_2_helmet,0
0_2882_3_helmet,0
0_311_3_helmet,0
0_1431_2_helmet,0
1_7514_3_head,1
1_6708_3_head,1
1_2776_2_head,1
0_1890_2_helmet,0
1_8385_3_head,1
1_2014_3_head,1
0_1392_3_helmet,0
1_3208_3_head,1
1_3155_head,1
1_3075_2_head,1
0_4863_3_helmet,0
0_4497_3_helmet,0
1_3656_3_head,1
0_2958_3_helmet,0
0_580_1_helmet,0
1_4093_3_head,1
1_2328_2_head,1
0_568_2_helmet,0
1_6356_3_head,1
0_6756_3_helmet,0
1_3134_2_head,1
0_597_2_helmet,0
0_963_2_helmet,0
1_5790_3_head,1
0_261_3_helmet,0
0_2553_3_helmet,0
1_2637_2_head,1
1_6649_3_head,1
0_936_2_helmet,0
0_234_3_helmet,0
1_3509_head,1
0_1541_2_helmet,0
1_6434_3_head,1
1_7628_3_head,1
1_3656_2_head,1
0_4913_3_helmet,0
0_1248_3_helmet,0
1_2155_2_head,1
1_7337_3_head,1
1_3349_2_head,1
1_540_3_head,1
0_4946_3_helmet,0
1_4902_2_head,1
0_3722_3_helmet,0
1_3892_3_head,1
0_2222_3_helmet,0
1_2600_3_head,1
0_545_3_helmet,0
0_3777_3_helmet,0
0_2277_3_helmet,0
1_4261_head,1
0_3788_3_helmet,0
0_219_2_helmet,0
0_2288_3_helmet,0
1_2168_head,1
0_6072_3_helmet,0
1_6403_3_head,1
1_3661_2_head,1
0_1227_1_helmet,0
1_4260_head,1
0_1998_3_helmet,0
1_3892_2_head,1
1_215_3_head,1
1_3661_3_head,1
0_1230_2_helmet,0
0_4269_3_helmet,0
0_1932_3_helmet,0
0_5769_3_helmet,0
1_6361_3_head,1
0_1265_2_helmet,0
1_3103_2_head,1
0_1593_3_helmet,0
1_2169_head,1
0_1967_3_helmet,0
1_7223_3_head,1
1_2041_2_head,1
0_839_3_helmet,0
0_386_1_helmet,0
1_4816_2_head,1
0_6105_3_helmet,0
0_498_3_helmet,0
0_6150_3_helmet,0
0_467_3_helmet,0
1_3742_2_head,1
1_6520_3_head,1
0_893_3_helmet,0
0_391_2_helmet,0
0_2300_3_helmet,0
0_432_3_helmet,0
0_3655_3_helmet,0
0_379_1_helmet,0
1_5877_3_head,1
0_2355_3_helmet,0
1_2723_2_head,1
1_3493_head,1
0_1810_3_helmet,0
1_1198_3_head,1
0_1312_2_helmet,0
1_2041_3_head,1
0_1845_3_helmet,0
0_1347_2_helmet,0
1_1809_3_head,1
1_3742_3_head,1
0_1350_1_helmet,0
1_4187_3_head,1
1_3017_2_head,1
0_343_3_helmet,0
0_2424_3_helmet,0
0_408_1_helmet,0
0_3124_3_helmet,0
0_841_2_helmet,0
1_3775_3_head,1
0_316_3_helmet,0
0_814_2_helmet,0
1_3986_2_head,1
1_3508_2_head,1
1_2714_2_head,1
0_856_1_helmet,0
1_2294_head,1
0_803_1_helmet,0
1_2569_2_head,1
0_1868_2_helmet,0
0_5190_3_helmet,0
0_4490_3_helmet,0
1_3017_3_head,1
1_2295_head,1
1_2076_2_head,1
1_4821_2_head,1
1_8485_3_head,1
1_997_1_head,1
0_1395_3_helmet,0
0_1463_2_helmet,0
0_1897_2_helmet,0
0_171_2_helmet,0
0_199_1_helmet,0
0_3841_3_helmet,0
1_4450_3_head,1
1_1632_2_head,1
0_166_1_helmet,0
1_2089_3_head,1
1_8318_3_head,1
1_1150_3_head,1
1_4332_2_head,1
0_4101_3_helmet,0
1_5431_3_head,1
1_8165_3_head,1
0_1158_2_helmet,0
1_1257_1_head,1
0_4154_3_helmet,0
0_5454_3_helmet,0
1_2918_2_head,1
1_2596_2_head,1
0_1604_3_helmet,0
1_968_1_head,1
0_1651_3_helmet,0
1_812_3_head,1
1_4450_2_head,1
1_2089_2_head,1
1_3295_2_head,1
1_4305_3_head,1
1_5119_3_head,1
0_6835_3_helmet,0
0_642_1_helmet,0
1_4467_2_head,1
0_6860_3_helmet,0
0_617_1_helmet,0
1_3943_head,1
1_1478_2_head,1
0_655_2_helmet,0
1_1260_1_head,1
1_4674_head,1
0_600_2_helmet,0
0_2691_3_helmet,0
0_1120_3_helmet,0
0_1175_3_helmet,0
1_4305_2_head,1
0_1683_2_helmet,0
1_4675_head,1
0_5325_3_helmet,0
1_4178_3_head,1
1_5364_3_head,1
0_4625_3_helmet,0
0_4670_3_helmet,0
0_1629_2_helmet,0
1_4413_head,1
0_7049_3_helmet,0
0_777_2_helmet,0
1_4544_2_head,1
1_588_3_head,1
1_3381_2_head,1
0_722_2_helmet,0
0_6917_3_helmet,0
0_760_1_helmet,0
1_1180_head,1
1_2482_2_head,1
1_5525_3_head,1
0_6942_3_helmet,0
0_788_2_helmet,0
0_2719_3_helmet,0
0_735_1_helmet,0
1_4739_3_head,1
1_1343_1_head,1
1_4146_head,1
1_7813_3_head,1
0_4707_3_helmet,0
1_5758_3_head,1
1_4544_3_head,1
0_5252_3_helmet,0
1_4739_2_head,1
1_4147_head,1
1_2482_3_head,1
0_1057_3_helmet,0
0_2068_3_helmet,0
0_2135__helmet,0
1_4211_2_head,1
0_3936_3_helmet,0
1_1073_3_head,1
1_7824_3_head,1
1_3449_head,1
0_6238_3_helmet,0
0_3963_3_helmet,0
1_1109_1_head,1
0_4089_3_helmet,0
0_1726_3_helmet,0
0_5589_3_helmet,0
1_5512_3_head,1
0_1085_2_helmet,0
0_1773_3_helmet,0
0_5928_3_helmet,0
1_931_3_head,1
1_1711_3_head,1
0_4023_3_helmet,0
0_5523_3_helmet,0
1_4211_3_head,1
0_4076_3_helmet,0
0_161_1_helmet,0
1_8418_3_head,1
0_189_2_helmet,0
1_7289_3_head,1
0_6348_3_helmet,0
1_1235_1_head,1
0_176_2_helmet,0
0_680_3_helmet,0
1_5453_3_head,1
1_6904_3_head,1
1_3015_head,1
0_3846_3_helmet,0
1_1048_1_head,1
1_4432_3_head,1
0_5858_3_helmet,0
0_1656_3_helmet,0
1_4350_2_head,1
0_5406_3_helmet,0
1_5331_3_head,1
1_3272_head,1
0_652_2_helmet,0
1_5306_3_head,1
0_7139_3_helmet,0
0_2696_3_helmet,0
0_607_2_helmet,0
0_3396_3_helmet,0
1_4678_2_head,1
0_6832_3_helmet,0
0_3369_3_helmet,0
0_645_1_helmet,0
1_5619_3_head,1
0_6867_3_helmet,0
0_610_1_helmet,0
1_1202_1_head,1
1_8130_3_head,1
0_5322_3_helmet,0
0_4622_3_helmet,0
1_5464_3_head,1
1_6933_3_head,1
0_5377_3_helmet,0
1_4367_3_head,1
0_4688_3_helmet,0
0_1127_3_helmet,0
0_1684_2_helmet,0
1_1667_3_head,1
0_1172_3_helmet,0
1_2382_2_head,1
0_6910_3_helmet,0
1_1539_3_head,1
0_767_1_helmet,0
1_2121_head,1
0_6945_3_helmet,0
1_5225_3_head,1
1_4039_3_head,1
0_732_1_helmet,0
0_770_2_helmet,0
1_1026_3_head,1
1_4228_head,1
0_725_2_helmet,0
1_4526_3_head,1
0_798_1_helmet,0
1_7682_3_head,1
1_2120_head,1
1_1321_1_head,1
1_2382_3_head,1
0_5200_3_helmet,0
1_6181_3_head,1
0_4700_3_helmet,0
0_1759_2_helmet,0
1_1744_3_head,1
0_4755_3_helmet,0
1_5058_3_head,1
1_4229_head,1
1_4511_2_head,1
1_2789_head,1
1_4273_3_head,1
0_2090_3_helmet,0
1_4480_head,1
0_708_3_helmet,0
1_3541_head,1
1_2859_2_head,1
1_1316_1_head,1
1_1980_2_head,1
0_6295_3_helmet,0
1_5570_3_head,1
1_3838_2_head,1
0_5524_3_helmet,0
0_5985_3_helmet,0
0_4071_3_helmet,0
0_5571_3_helmet,0
0_1028_2_helmet,0
0_6076__helmet,0
0_1721_3_helmet,0
1_3726_head,1
0_1774_3_helmet,0
1_4481_head,1
1_5212_3_head,1
0_1082_2_helmet,0
0_854_2_helmet,0
0_3131_3_helmet,0
0_2431_3_helmet,0
0_356_3_helmet,0
1_2517_2_head,1
1_2999_2_head,1
0_801_2_helmet,0
0_2890_3_helmet,0
0_448_1_helmet,0
0_3164_3_helmet,0
0_2464_3_helmet,0
1_2275_3_head,1
0_303_3_helmet,0
0_6634_3_helmet,0
0_843_1_helmet,0
1_3214_2_head,1
1_2008_2_head,1
0_6661_3_helmet,0
0_816_1_helmet,0
0_1489_2_helmet,0
1_7017_3_head,1
1_3069_2_head,1
0_4824_3_helmet,0
1_2999_3_head,1
0_4871_3_helmet,0
0_1423_2_helmet,0
1_3576_2_head,1
1_6714_3_head,1
0_1882_2_helmet,0
0_1380_3_helmet,0
1_3214_3_head,1
1_4603_head,1
0_6110_3_helmet,0
0_5319__helmet,0
0_393_1_helmet,0
1_6723_3_head,1
0_6145_3_helmet,0
1_3223_3_head,1
0_2315_3_helmet,0
0_384_2_helmet,0
0_3615_3_helmet,0
0_339_1_helmet,0
0_886_3_helmet,0
0_2340_3_helmet,0
0_3640_3_helmet,0
0_427_3_helmet,0
0_1307_2_helmet,0
1_4868_2_head,1
1_3935_head,1
0_1805_3_helmet,0
1_6041_3_head,1
1_4602_head,1
1_4384_3_head,1
1_3541_3_head,1
1_135_3_head,1
1_2520_2_head,1
0_1345_1_helmet,0
0_550_3_helmet,0
0_2237_3_helmet,0
0_6098_3_helmet,0
0_505_3_helmet,0
0_2262_3_helmet,0
1_3462_2_head,1
1_2403_3_head,1
0_6032_3_helmet,0
1_2361_2_head,1
0_259_2_helmet,0
1_7103_3_head,1
0_6067_3_helmet,0
0_1579_3_helmet,0
1_3462_3_head,1
0_1232_1_helmet,0
0_5783_3_helmet,0
1_3300_2_head,1
0_1927_3_helmet,0
1_1954_2_head,1
1_2239_head,1
0_1225_2_helmet,0
1_2361_3_head,1
0_1972_3_helmet,0
1_2403_2_head,1
0_1270_2_helmet,0
1_7661_3_head,1
1_1963_2_head,1
0_595_1_helmet,0
0_6716_3_helmet,0
1_2356_3_head,1
0_528_2_helmet,0
1_2434_2_head,1
0_989_2_helmet,0
0_2918_3_helmet,0
1_3628_2_head,1
1_4290_3_head,1
0_274_3_helmet,0
0_976_2_helmet,0
1_2649_3_head,1
0_582_2_helmet,0
0_2513_3_helmet,0
0_3046_3_helmet,0
0_923_2_helmet,0
1_7349_3_head,1
0_2546_3_helmet,0
1_3337_2_head,1
0_4558_3_helmet,0
0_1501_2_helmet,0
1_1963_3_head,1
1_2356_2_head,1
0_4906_3_helmet,0
1_2491_head,1
1_3337_3_head,1
1_1188_1_head,1
0_1208_3_helmet,0
0_4953_3_helmet,0
1_4290_2_head,1
1_2649_2_head,1
1_3455_2_head,1
1_3514_2_head,1
1_6776_3_head,1
1_2708_2_head,1
0_844_1_helmet,0
0_6666_3_helmet,0
0_6185__helmet,0
0_811_1_helmet,0
0_4732__helmet,0
0_458_2_helmet,0
0_351_3_helmet,0
0_853_2_helmet,0
0_2436_3_helmet,0
0_304_3_helmet,0
1_3769_3_head,1
0_3163_3_helmet,0
